,OFFICIAL_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,GAME_ID
2,1627962,Jacyn,Goble,68  ,0021700436
0,1162,Scott,Foster,48  ,0021800531
1,202007,Nick,Buchert,3   ,0021800531
2,1627541,Natalie,Sago,76  ,0021800531
0,2534,Zach,Zarba,15  ,0021600456
1,201640,Kane,Fitzgerald,5   ,0021600456
2,201245,Marat,Kogut,32  ,0021600456
0,1176,Monty,McCutchen,13  ,0021601145
1,201639,Josh,Tiven,58  ,0021601145
2,203591,Mitchell,Ervin,27  ,0021601145
0,1174,Ken,Mauer,41  ,0021700468
1,201638,Brent,Barnaky,36  ,0021700468
2,204059,Tyler,Ford,39  ,0021700468
0,201245,Marat,Kogut,32  ,0021700886
1,201640,Kane,Fitzgerald,5   ,0021700886
2,204059,Tyler,Ford,39  ,0021700886
0,1155,JB,DeRosa,62  ,0021800028
1,2882,Sean,Wright,4   ,0021800028
2,202007,Nick,Buchert,3   ,0021800028
0,1193,Michael,Smith,38  ,0021800771
1,1830,Marc,Davis,8   ,0021800771
2,202007,Nick,Buchert,3   ,0021800771
0,2882,Sean,Wright,4   ,0021600572
1,201639,Josh,Tiven,58  ,0021600572
2,201246,Kevin,Cutler,34  ,0021600572
0,1194,Bill,Spooner,22  ,0021600858
1,201640,Kane,Fitzgerald,5   ,0021600858
2,1627962,Jacyn,Goble,68  ,0021600858
0,1148,James,Capers,19  ,0021700798
1,204059,Tyler,Ford,39  ,0021700798
2,1626302,Aaron,Smith,51  ,0021700798
0,2530,Ed,Malloy,14  ,0021701171
1,101283,Brian,Forte,45  ,0021701171
2,203592,Dedric,Taylor,21  ,0021701171
0,1148,James,Capers,19  ,0021800019
1,1193,Michael,Smith,38  ,0021800019
2,202026,Karl,Lane,77  ,0021800019
0,2003,Pat,Fraher,26  ,0021800909
1,2534,Zach,Zarba,15  ,0021800909
2,202037,J.T.,Orr,72  ,0021800909
0,1174,Ken,Mauer,41  ,0021600597
1,1193,Michael,Smith,38  ,0021600597
2,204058,Gediminas,Petraitis,50  ,0021600597
0,1148,James,Capers,19  ,0021601177
1,2005,Matt,Boland,18  ,0021601177
2,201640,Kane,Fitzgerald,5   ,0021601177
0,1830,Marc,Davis,8   ,0021700146
1,200833,Eric,Dalen,37  ,0021700146
2,1627962,Jacyn,Goble,68  ,0021700146
0,2004,Courtney,Kirkland,61  ,0021700230
1,200834,Mark,Lindsay,29  ,0021700230
2,203593,Justin,Van Duyne,64  ,0021700230
0,2882,Sean,Wright,4   ,0021800268
1,201639,Josh,Tiven,58  ,0021800268
2,1626301,Jason,Goldenberg,35  ,0021800268
0,1162,Scott,Foster,48  ,0021800683
1,200833,Eric,Dalen,37  ,0021800683
2,1627963,Phenizee,Ransom,70  ,0021800683
0,2003,Pat,Fraher,26  ,0021600706
1,2005,Matt,Boland,18  ,0021600706
2,201245,Marat,Kogut,32  ,0021600706
0,2004,Courtney,Kirkland,61  ,0021700067
1,101284,John,Goble,30  ,0021700067
2,201245,Marat,Kogut,32  ,0021700067
0,1201,Leon,Wood,40  ,0021701162
1,101284,John,Goble,30  ,0021701162
2,200834,Mark,Lindsay,29  ,0021701162
0,1147,Mike,Callahan,24  ,0021800870
1,1155,JB,DeRosa,62  ,0021800870
2,202027,Tre,Maddox,73  ,0021800870
0,1363,Bennie,Adams,47  ,0021600793
1,202035,Brett,Nansel,44  ,0021600793
2,202041,Kevin,Scott,28  ,0021600793
0,2148,Mark,Ayotte,56  ,0021701099
1,2882,Sean,Wright,4   ,0021701099
2,200832,Curtis,Blair,74  ,0021701099
0,1199,Tom,Washington,49  ,0021800973
1,2529,Tony,Brown,6   ,0021800973
2,1628159,Mousa,Dagher,57  ,0021800973
0,1162,Scott,Foster,48  ,0021600798
1,1188,Leroy,Richardson,20  ,0021600798
2,204058,Gediminas,Petraitis,50  ,0021600798
0,1198,Scott,Wall,31  ,0021701086
1,2002,Derrick,Collins,11  ,0021701086
2,2714,David,Guthrie,16  ,0021701086
0,1830,Marc,Davis,8   ,0021800188
1,101283,Brian,Forte,45  ,0021800188
2,1627541,Natalie,Sago,76  ,0021800188
0,1176,Monty,McCutchen,13  ,0021600815
1,2529,Tony,Brown,6   ,0021600815
2,203592,Dedric,Taylor,21  ,0021600815
0,1188,Leroy,Richardson,20  ,0021701121
1,2004,Courtney,Kirkland,61  ,0021701121
2,2534,Zach,Zarba,15  ,0021701121
0,1147,Mike,Callahan,24  ,0021800172
1,2002,Derrick,Collins,11  ,0021800172
2,202027,Tre,Maddox,73  ,0021800172
0,1179,Rodney,Mott,71  ,0021600826
1,101283,Brian,Forte,45  ,0021600826
2,203593,Justin,Van Duyne,64  ,0021600826
0,2148,Mark,Ayotte,56  ,0021700249
1,101283,Brian,Forte,45  ,0021700249
2,202037,J.T.,Orr,72  ,0021700249
0,1147,Mike,Callahan,24  ,0021800283
1,1193,Michael,Smith,38  ,0021800283
2,1627962,Jacyn,Goble,68  ,0021800283
0,1174,Ken,Mauer,41  ,0021600918
1,2002,Derrick,Collins,11  ,0021600918
2,202053,Scott,Twardoski,52  ,0021600918
0,1830,Marc,Davis,8   ,0021700700
1,2005,Matt,Boland,18  ,0021700700
2,204058,Gediminas,Petraitis,50  ,0021700700
0,2534,Zach,Zarba,15  ,0021800989
1,101283,Brian,Forte,45  ,0021800989
2,201246,Kevin,Cutler,34  ,0021800989
0,1201,Leon,Wood,40  ,0021600929
1,2715,Eric,Lewis,42  ,0021600929
2,2882,Sean,Wright,4   ,0021600929
0,1201,Leon,Wood,40  ,0021701107
1,2001,Jason,Phillips,23  ,0021701107
2,202049,Ben,Taylor,46  ,0021701107
0,1146,Tony,Brothers,25  ,0021800164
1,201638,Brent,Barnaky,36  ,0021800164
2,202056,CJ,Washington,12  ,0021800164
0,1199,Tom,Washington,49  ,0021600945
1,1363,Bennie,Adams,47  ,0021600945
2,2148,Mark,Ayotte,56  ,0021600945
0,1179,Rodney,Mott,71  ,0021700709
1,1198,Scott,Wall,31  ,0021700709
2,2882,Sean,Wright,4   ,0021700709
0,1162,Scott,Foster,48  ,0021801006
1,202041,Kevin,Scott,28  ,0021801006
2,1626300,Ray,Acosta,54  ,0021801006
0,1147,Mike,Callahan,24  ,0021600959
1,2714,David,Guthrie,16  ,0021600959
2,202026,Karl,Lane,77  ,0021600959
0,1195,Derrick,Stafford,9   ,0021700728
1,202007,Nick,Buchert,3   ,0021700728
2,203592,Dedric,Taylor,21  ,0021700728
0,2530,Ed,Malloy,14  ,0021800964
1,200834,Mark,Lindsay,29  ,0021800964
2,203591,Mitchell,Ervin,27  ,0021800964
0,1176,Monty,McCutchen,13  ,0021600970
1,2529,Tony,Brown,6   ,0021600970
2,202037,J.T.,Orr,72  ,0021600970
0,1148,James,Capers,19  ,0021700743
1,201246,Kevin,Cutler,34  ,0021700743
2,202027,Tre,Maddox,73  ,0021700743
0,1162,Scott,Foster,48  ,0021800145
1,1188,Leroy,Richardson,20  ,0021800145
2,101283,Brian,Forte,45  ,0021800145
0,1174,Ken,Mauer,41  ,0021600018
1,1193,Michael,Smith,38  ,0021600018
2,201639,Josh,Tiven,58  ,0021600018
0,1148,James,Capers,19  ,0021600305
1,200833,Eric,Dalen,37  ,0021600305
2,202037,J.T.,Orr,72  ,0021600305
0,1148,James,Capers,19  ,0021700615
1,2002,Derrick,Collins,11  ,0021700615
2,200832,Curtis,Blair,74  ,0021700615
0,2148,Mark,Ayotte,56  ,0021800008
1,201640,Kane,Fitzgerald,5   ,0021800008
2,202035,Brett,Nansel,44  ,0021800008
0,201639,Josh,Tiven,58  ,0021800470
1,202007,Nick,Buchert,3   ,0021800470
2,202056,CJ,Washington,12  ,0021800470
0,1147,Mike,Callahan,24  ,0021600080
1,1664,Gary,Zielinski,59  ,0021600080
2,202035,Brett,Nansel,44  ,0021600080
0,1830,Marc,Davis,8   ,0021600245
1,1193,Michael,Smith,38  ,0021600245
2,202049,Ben,Taylor,46  ,0021600245
0,2882,Sean,Wright,4   ,0021700291
1,200832,Curtis,Blair,74  ,0021700291
2,202026,Karl,Lane,77  ,0021700291
0,1199,Tom,Washington,49  ,0021701183
1,2003,Pat,Fraher,26  ,0021701183
2,203177,Lauren,Holtkamp,7   ,0021701183
0,2003,Pat,Fraher,26  ,0021800270
1,201638,Brent,Barnaky,36  ,0021800270
2,202056,CJ,Washington,12  ,0021800270
0,101284,John,Goble,30  ,0021801008
1,201638,Brent,Barnaky,36  ,0021801008
2,202049,Ben,Taylor,46  ,0021801008
0,2004,Courtney,Kirkland,61  ,0021600122
1,101284,John,Goble,30  ,0021600122
2,202053,Scott,Twardoski,52  ,0021600122
0,1146,Tony,Brothers,25  ,0021600769
1,202058,James,Williams,60  ,0021600769
2,203593,Justin,Van Duyne,64  ,0021600769
0,1662,Bill,Kennedy,55  ,0021700122
1,201637,Haywoode,Workman,66  ,0021700122
2,202007,Nick,Buchert,3   ,0021700122
0,1147,Mike,Callahan,24  ,0021700440
1,201246,Kevin,Cutler,34  ,0021700440
2,201639,Josh,Tiven,58  ,0021700440
0,2715,Eric,Lewis,42  ,0021800203
1,202027,Tre,Maddox,73  ,0021800203
2,202049,Ben,Taylor,46  ,0021800203
0,201640,Kane,Fitzgerald,5   ,0021800819
1,204058,Gediminas,Petraitis,50  ,0021800819
2,1628953,Ashley,Moyer-Gleich,75  ,0021800819
0,1162,Scott,Foster,48  ,0021600160
1,200832,Curtis,Blair,74  ,0021600160
2,201639,Josh,Tiven,58  ,0021600160
0,1176,Monty,McCutchen,13  ,0021600783
1,201638,Brent,Barnaky,36  ,0021600783
2,202000,Steve,Anderson,35  ,0021600783
0,1162,Scott,Foster,48  ,0021700369
1,1201,Leon,Wood,40  ,0021700369
2,202053,Scott,Twardoski,52  ,0021700369
0,1363,Bennie,Adams,47  ,0021700619
1,2001,Jason,Phillips,23  ,0021700619
2,1627962,Jacyn,Goble,68  ,0021700619
0,101283,Brian,Forte,45  ,0021800451
1,201638,Brent,Barnaky,36  ,0021800451
2,1628159,Mousa,Dagher,57  ,0021800451
0,1830,Marc,Davis,8   ,0021800826
1,202007,Nick,Buchert,3   ,0021800826
2,203593,Justin,Van Duyne,64  ,0021800826
0,1176,Monty,McCutchen,13  ,0021600262
1,2148,Mark,Ayotte,56  ,0021600262
2,201245,Marat,Kogut,32  ,0021600262
0,1199,Tom,Washington,49  ,0021600423
1,200834,Mark,Lindsay,29  ,0021600423
2,203593,Justin,Van Duyne,64  ,0021600423
0,1830,Marc,Davis,8   ,0021700021
1,201639,Josh,Tiven,58  ,0021700021
2,204058,Gediminas,Petraitis,50  ,0021700021
0,1830,Marc,Davis,8   ,0021700453
1,201637,Haywoode,Workman,66  ,0021700453
2,201638,Brent,Barnaky,36  ,0021700453
0,1201,Leon,Wood,40  ,0021800395
1,2003,Pat,Fraher,26  ,0021800395
2,204058,Gediminas,Petraitis,50  ,0021800395
0,2530,Ed,Malloy,14  ,0021801096
1,200832,Curtis,Blair,74  ,0021801096
2,1627541,Natalie,Sago,76  ,0021801096
0,1194,Bill,Spooner,22  ,0021600286
1,202007,Nick,Buchert,3   ,0021600286
2,203592,Dedric,Taylor,21  ,0021600286
0,1152,Dan,Crawford,43  ,0021601122
1,1363,Bennie,Adams,47  ,0021601122
2,201245,Marat,Kogut,32  ,0021601122
0,1662,Bill,Kennedy,55  ,0021700344
1,202026,Karl,Lane,77  ,0021700344
2,202901,Matt,Myers,43  ,0021700344
0,1194,Bill,Spooner,22  ,0021701039
1,2004,Courtney,Kirkland,61  ,0021701039
2,202027,Tre,Maddox,73  ,0021701039
0,1174,Ken,Mauer,41  ,0021800178
1,200832,Curtis,Blair,74  ,0021800178
2,1627964,Jonathan,Sterling,17  ,0021800178
0,2001,Jason,Phillips,23  ,0021800735
1,201246,Kevin,Cutler,34  ,0021800735
2,201637,Haywoode,Workman,66  ,0021800735
0,1147,Mike,Callahan,24  ,0021600327
1,1188,Leroy,Richardson,20  ,0021600327
2,201639,Josh,Tiven,58  ,0021600327
0,1162,Scott,Foster,48  ,0021600759
1,2002,Derrick,Collins,11  ,0021600759
2,204058,Gediminas,Petraitis,50  ,0021600759
0,1146,Tony,Brothers,25  ,0021700193
1,201638,Brent,Barnaky,36  ,0021700193
2,202027,Tre,Maddox,73  ,0021700193
0,201640,Kane,Fitzgerald,5   ,0021701207
1,202058,James,Williams,60  ,0021701207
2,204058,Gediminas,Petraitis,50  ,0021701207
0,1198,Scott,Wall,31  ,0021800924
1,202041,Kevin,Scott,28  ,0021800924
2,1626300,Ray,Acosta,54  ,0021800924
0,1662,Bill,Kennedy,55  ,0021600379
1,200834,Mark,Lindsay,29  ,0021600379
2,200833,Eric,Dalen,37  ,0021600379
0,2529,Tony,Brown,6   ,0021700878
1,101283,Brian,Forte,45  ,0021700878
2,202027,Tre,Maddox,73  ,0021700878
0,200834,Mark,Lindsay,29  ,0021800508
1,203592,Dedric,Taylor,21  ,0021800508
2,203593,Justin,Van Duyne,64  ,0021800508
0,1152,Dan,Crawford,43  ,0021600464
1,101283,Brian,Forte,45  ,0021600464
2,203177,Lauren,Holtkamp,7   ,0021600464
0,1662,Bill,Kennedy,55  ,0021600960
1,2004,Courtney,Kirkland,61  ,0021600960
2,203593,Justin,Van Duyne,64  ,0021600960
0,1199,Tom,Washington,49  ,0021700242
1,201638,Brent,Barnaky,36  ,0021700242
2,1626301,Jason,Goldenberg,35  ,0021700242
0,2002,Derrick,Collins,11  ,0021700747
1,201640,Kane,Fitzgerald,5   ,0021700747
2,204058,Gediminas,Petraitis,50  ,0021700747
0,2715,Eric,Lewis,42  ,0021800063
1,204058,Gediminas,Petraitis,50  ,0021800063
2,1627964,Jonathan,Sterling,17  ,0021800063
0,1162,Scott,Foster,48  ,0021800240
1,201639,Josh,Tiven,58  ,0021800240
2,1626300,Ray,Acosta,54  ,0021800240
0,1147,Mike,Callahan,24  ,0021600505
1,201639,Josh,Tiven,58  ,0021600505
2,203592,Dedric,Taylor,21  ,0021600505
0,1174,Ken,Mauer,41  ,0021601073
1,2148,Mark,Ayotte,56  ,0021601073
2,202058,James,Williams,60  ,0021601073
0,1195,Derrick,Stafford,9   ,0021700207
1,2004,Courtney,Kirkland,61  ,0021700207
2,200833,Eric,Dalen,37  ,0021700207
0,1179,Rodney,Mott,71  ,0021701116
1,202041,Kevin,Scott,28  ,0021701116
2,1626302,Aaron,Smith,51  ,0021701116
0,1147,Mike,Callahan,24  ,0021800126
1,2148,Mark,Ayotte,56  ,0021800126
2,1626301,Jason,Goldenberg,35  ,0021800126
0,2001,Jason,Phillips,23  ,0021800455
1,200833,Eric,Dalen,37  ,0021800455
2,204059,Tyler,Ford,39  ,0021800455
0,1179,Rodney,Mott,71  ,0021600547
1,1151,Sean,Corbin,33  ,0021600547
2,2148,Mark,Ayotte,56  ,0021600547
0,1179,Rodney,Mott,71  ,0021700058
1,1201,Leon,Wood,40  ,0021700058
2,203177,Lauren,Holtkamp,7   ,0021700058
0,1146,Tony,Brothers,25  ,0021701094
1,1193,Michael,Smith,38  ,0021701094
2,202056,CJ,Washington,12  ,0021701094
0,1198,Scott,Wall,31  ,0021800345
1,2001,Jason,Phillips,23  ,0021800345
2,1628159,Mousa,Dagher,57  ,0021800345
0,1147,Mike,Callahan,24  ,0021800969
1,2002,Derrick,Collins,11  ,0021800969
2,201638,Brent,Barnaky,36  ,0021800969
0,1193,Michael,Smith,38  ,0021600565
1,1194,Bill,Spooner,22  ,0021600565
2,201246,Kevin,Cutler,34  ,0021600565
0,2534,Zach,Zarba,15  ,0021701014
1,201245,Marat,Kogut,32  ,0021701014
2,1626302,Aaron,Smith,51  ,0021701014
0,1179,Rodney,Mott,71  ,0021801160
1,2148,Mark,Ayotte,56  ,0021801160
2,201246,Kevin,Cutler,34  ,0021801160
0,101284,John,Goble,30  ,0021600576
1,2714,David,Guthrie,16  ,0021600576
2,204059,Tyler,Ford,39  ,0021600576
0,2148,Mark,Ayotte,56  ,0021700534
1,2882,Sean,Wright,4   ,0021700534
2,202056,CJ,Washington,12  ,0021700534
0,2530,Ed,Malloy,14  ,0021800675
1,202026,Karl,Lane,77  ,0021800675
2,1626300,Ray,Acosta,54  ,0021800675
0,1195,Derrick,Stafford,9   ,0021600585
1,201638,Brent,Barnaky,36  ,0021600585
2,202027,Tre,Maddox,73  ,0021600585
0,1146,Tony,Brothers,25  ,0021701028
1,2005,Matt,Boland,18  ,0021701028
2,101283,Brian,Forte,45  ,0021701028
0,1148,James,Capers,19  ,0021800662
1,1188,Leroy,Richardson,20  ,0021800662
2,202037,J.T.,Orr,72  ,0021800662
0,1662,Bill,Kennedy,55  ,0021600599
1,202026,Karl,Lane,77  ,0021600599
2,203591,Mitchell,Ervin,27  ,0021600599
0,1830,Marc,Davis,8   ,0021700513
1,202058,James,Williams,60  ,0021700513
2,203593,Justin,Van Duyne,64  ,0021700513
0,2534,Zach,Zarba,15  ,0021801178
1,200834,Mark,Lindsay,29  ,0021801178
2,203591,Mitchell,Ervin,27  ,0021801178
0,1363,Bennie,Adams,47  ,0021600619
1,2530,Ed,Malloy,14  ,0021600619
2,2715,Eric,Lewis,42  ,0021600619
0,1195,Derrick,Stafford,9   ,0021700494
1,1201,Leon,Wood,40  ,0021700494
2,1664,Gary,Zielinski,59  ,0021700494
0,1174,Ken,Mauer,41  ,0021801191
1,1188,Leroy,Richardson,20  ,0021801191
2,2529,Tony,Brown,6   ,0021801191
0,1162,Scott,Foster,48  ,0021600671
1,1188,Leroy,Richardson,20  ,0021600671
2,203177,Lauren,Holtkamp,7   ,0021600671
0,1193,Michael,Smith,38  ,0021700077
1,2004,Courtney,Kirkland,61  ,0021700077
2,203592,Dedric,Taylor,21  ,0021700077
0,2529,Tony,Brown,6   ,0021800612
1,202058,James,Williams,60  ,0021800612
2,1627524,Nate,Green,65  ,0021800612
0,1176,Monty,McCutchen,13  ,0021600722
1,1664,Gary,Zielinski,59  ,0021600722
2,201245,Marat,Kogut,32  ,0021600722
0,1176,Monty,McCutchen,13  ,0021700181
1,1179,Rodney,Mott,71  ,0021700181
2,203592,Dedric,Taylor,21  ,0021700181
0,1201,Leon,Wood,40  ,0021801037
1,2882,Sean,Wright,4   ,0021801037
2,203592,Dedric,Taylor,21  ,0021801037
0,1195,Derrick,Stafford,9   ,0021600796
1,2003,Pat,Fraher,26  ,0021600796
2,203591,Mitchell,Ervin,27  ,0021600796
0,1148,James,Capers,19  ,0021700850
1,1204,Derek,Richardson,63  ,0021700850
2,2003,Pat,Fraher,26  ,0021700850
0,2004,Courtney,Kirkland,61  ,0021800313
1,200832,Curtis,Blair,74  ,0021800313
2,201640,Kane,Fitzgerald,5   ,0021800313
0,1147,Mike,Callahan,24  ,0021600832
1,1188,Leroy,Richardson,20  ,0021600832
2,202037,J.T.,Orr,72  ,0021600832
0,1199,Tom,Washington,49  ,0021700594
1,202041,Kevin,Scott,28  ,0021700594
2,203177,Lauren,Holtkamp,7   ,0021700594
0,201638,Brent,Barnaky,36  ,0021800021
1,201639,Josh,Tiven,58  ,0021800021
2,203593,Justin,Van Duyne,64  ,0021800021
0,1162,Scott,Foster,48  ,0021600901
1,2003,Pat,Fraher,26  ,0021600901
2,204059,Tyler,Ford,39  ,0021600901
0,1830,Marc,Davis,8   ,0021601169
1,202007,Nick,Buchert,3   ,0021601169
2,204059,Tyler,Ford,39  ,0021601169
0,2530,Ed,Malloy,14  ,0021700559
1,201639,Josh,Tiven,58  ,0021700559
2,203592,Dedric,Taylor,21  ,0021700559
0,1198,Scott,Wall,31  ,0021700835
1,2534,Zach,Zarba,15  ,0021700835
2,2715,Eric,Lewis,42  ,0021700835
0,1188,Leroy,Richardson,20  ,0021800319
1,1193,Michael,Smith,38  ,0021800319
2,2882,Sean,Wright,4   ,0021800319
0,1164,Ron,Garretson,10  ,0021800707
1,2005,Matt,Boland,18  ,0021800707
2,1626301,Jason,Goldenberg,35  ,0021800707
0,2534,Zach,Zarba,15  ,0021600913
1,101283,Brian,Forte,45  ,0021600913
2,202027,Tre,Maddox,73  ,0021600913
0,1188,Leroy,Richardson,20  ,0021601197
1,1662,Bill,Kennedy,55  ,0021601197
2,2002,Derrick,Collins,11  ,0021601197
0,2529,Tony,Brown,6   ,0021700313
1,202007,Nick,Buchert,3   ,0021700313
2,1626300,Ray,Acosta,54  ,0021700313
0,1662,Bill,Kennedy,55  ,0021700819
1,1664,Gary,Zielinski,59  ,0021700819
2,1626300,Ray,Acosta,54  ,0021700819
0,2002,Derrick,Collins,11  ,0021800529
1,201640,Kane,Fitzgerald,5   ,0021800529
2,202901,Matt,Myers,43  ,0021800529
0,2530,Ed,Malloy,14  ,0021600921
1,202049,Ben,Taylor,46  ,0021600921
2,203591,Mitchell,Ervin,27  ,0021600921
0,1148,James,Capers,19  ,0021601205
1,1151,Sean,Corbin,33  ,0021601205
2,201637,Haywoode,Workman,66  ,0021601205
0,1147,Mike,Callahan,24  ,0021701110
1,202026,Karl,Lane,77  ,0021701110
2,202058,James,Williams,60  ,0021701110
0,2004,Courtney,Kirkland,61  ,0021800521
1,202049,Ben,Taylor,46  ,0021800521
2,202056,CJ,Washington,12  ,0021800521
0,1204,Derek,Richardson,63  ,0021800979
1,1830,Marc,Davis,8   ,0021800979
2,202053,Scott,Twardoski,52  ,0021800979
0,1151,Sean,Corbin,33  ,0021600977
1,200832,Curtis,Blair,74  ,0021600977
2,201639,Josh,Tiven,58  ,0021600977
0,2715,Eric,Lewis,42  ,0021700582
1,202007,Nick,Buchert,3   ,0021700582
2,1627964,Jonathan,Sterling,17  ,0021700582
0,2003,Pat,Fraher,26  ,0021700797
1,203592,Dedric,Taylor,21  ,0021700797
2,1626301,Jason,Goldenberg,35  ,0021700797
0,1199,Tom,Washington,49  ,0021800142
1,2002,Derrick,Collins,11  ,0021800142
2,201637,Haywoode,Workman,66  ,0021800142
0,2004,Courtney,Kirkland,61  ,0021801021
1,2714,David,Guthrie,16  ,0021801021
2,1628159,Mousa,Dagher,57  ,0021801021
0,2148,Mark,Ayotte,56  ,0021600989
1,2530,Ed,Malloy,14  ,0021600989
2,202007,Nick,Buchert,3   ,0021600989
0,1162,Scott,Foster,48  ,0021700166
1,2529,Tony,Brown,6   ,0021700166
2,201245,Marat,Kogut,32  ,0021700166
0,1164,Ron,Garretson,10  ,0021800625
1,101283,Brian,Forte,45  ,0021800625
2,1627962,Jacyn,Goble,68  ,0021800625
0,1162,Scott,Foster,48  ,0021601031
1,200834,Mark,Lindsay,29  ,0021601031
2,201245,Marat,Kogut,32  ,0021601031
0,2004,Courtney,Kirkland,61  ,0021700986
1,101284,John,Goble,30  ,0021700986
2,203593,Justin,Van Duyne,64  ,0021700986
0,2882,Sean,Wright,4   ,0021801136
1,200832,Curtis,Blair,74  ,0021801136
2,202035,Brett,Nansel,44  ,0021801136
0,1164,Ron,Garretson,10  ,0021601043
1,1664,Gary,Zielinski,59  ,0021601043
2,204059,Tyler,Ford,39  ,0021601043
0,1148,James,Capers,19  ,0021701000
1,2529,Tony,Brown,6   ,0021701000
2,202053,Scott,Twardoski,52  ,0021701000
0,1198,Scott,Wall,31  ,0021800644
1,2534,Zach,Zarba,15  ,0021800644
2,202053,Scott,Twardoski,52  ,0021800644
0,1151,Sean,Corbin,33  ,0021601064
1,2534,Zach,Zarba,15  ,0021601064
2,202049,Ben,Taylor,46  ,0021601064
0,1201,Leon,Wood,40  ,0021700970
1,2001,Jason,Phillips,23  ,0021700970
2,201639,Josh,Tiven,58  ,0021700970
0,1179,Rodney,Mott,71  ,0021800687
1,204058,Gediminas,Petraitis,50  ,0021800687
2,1627961,Brandon,Adair,67  ,0021800687
0,1176,Monty,McCutchen,13  ,0021601099
1,1188,Leroy,Richardson,20  ,0021601099
2,2005,Matt,Boland,18  ,0021601099
0,1199,Tom,Washington,49  ,0021700698
1,200834,Mark,Lindsay,29  ,0021700698
2,203592,Dedric,Taylor,21  ,0021700698
0,1146,Tony,Brothers,25  ,0021801129
1,1198,Scott,Wall,31  ,0021801129
2,202901,Matt,Myers,43  ,0021801129
0,2002,Derrick,Collins,11  ,0021600032
1,101284,John,Goble,30  ,0021600032
2,203593,Justin,Van Duyne,64  ,0021600032
0,1174,Ken,Mauer,41  ,0021600412
1,2003,Pat,Fraher,26  ,0021600412
2,203593,Justin,Van Duyne,64  ,0021600412
0,2004,Courtney,Kirkland,61  ,0021700920
1,2534,Zach,Zarba,15  ,0021700920
2,1627962,Jacyn,Goble,68  ,0021700920
0,2003,Pat,Fraher,26  ,0021701025
1,2534,Zach,Zarba,15  ,0021701025
2,201246,Kevin,Cutler,34  ,0021701025
0,2714,David,Guthrie,16  ,0021800130
1,200832,Curtis,Blair,74  ,0021800130
2,202056,CJ,Washington,12  ,0021800130
0,1179,Rodney,Mott,71  ,0021800779
1,2534,Zach,Zarba,15  ,0021800779
2,1627964,Jonathan,Sterling,17  ,0021800779
0,1164,Ron,Garretson,10  ,0021600060
1,201639,Josh,Tiven,58  ,0021600060
2,202026,Karl,Lane,77  ,0021600060
0,1363,Bennie,Adams,47  ,0021600840
1,2714,David,Guthrie,16  ,0021600840
2,202035,Brett,Nansel,44  ,0021600840
0,1151,Sean,Corbin,33  ,0021700008
1,1664,Gary,Zielinski,59  ,0021700008
2,202053,Scott,Twardoski,52  ,0021700008
0,1193,Michael,Smith,38  ,0021700609
1,1830,Marc,Davis,8   ,0021700609
2,202035,Brett,Nansel,44  ,0021700609
0,1162,Scott,Foster,48  ,0021800697
1,2002,Derrick,Collins,11  ,0021800697
2,203593,Justin,Van Duyne,64  ,0021800697
0,2148,Mark,Ayotte,56  ,0021800831
1,200833,Eric,Dalen,37  ,0021800831
2,204059,Tyler,Ford,39  ,0021800831
0,1188,Leroy,Richardson,20  ,0021600099
1,2001,Jason,Phillips,23  ,0021600099
2,202037,J.T.,Orr,72  ,0021600099
0,1176,Monty,McCutchen,13  ,0021601195
1,1198,Scott,Wall,31  ,0021601195
2,101283,Brian,Forte,45  ,0021601195
0,1162,Scott,Foster,48  ,0021700284
1,1201,Leon,Wood,40  ,0021700284
2,1626301,Jason,Goldenberg,35  ,0021700284
0,1148,James,Capers,19  ,0021701195
1,201639,Josh,Tiven,58  ,0021701195
2,204059,Tyler,Ford,39  ,0021701195
0,1164,Ron,Garretson,10  ,0021800108
1,1204,Derek,Richardson,63  ,0021800108
2,202037,J.T.,Orr,72  ,0021800108
0,2714,David,Guthrie,16  ,0021800663
1,202053,Scott,Twardoski,52  ,0021800663
2,1626302,Aaron,Smith,51  ,0021800663
0,1151,Sean,Corbin,33  ,0021600105
1,2003,Pat,Fraher,26  ,0021600105
2,201637,Haywoode,Workman,66  ,0021600105
0,2530,Ed,Malloy,14  ,0021600819
1,201637,Haywoode,Workman,66  ,0021600819
2,202026,Karl,Lane,77  ,0021600819
0,1151,Sean,Corbin,33  ,0021700069
